"year","category_type","category_value","measure","value"
2012,"purpose","Видання для організації дозвілля","title_count",868
2012,"purpose","Громадсько-політичні видання","copy_count",67.7
2012,"purpose","Громадсько-політичні видання","title_count",62
2012,"purpose","Довідкові видання","copy_count",1721.1
2012,"purpose","Довідкові видання","title_count",705
2012,"purpose","Література релігійного змісту","copy_count",1401.9
2012,"purpose","Література релігійного змісту","title_count",588
2012,"purpose","Літературно-художні видання для дорослих","copy_count",9348.4
2012,"purpose","Літературно-художні видання для дорослих","title_count",4044
2012,"purpose","Навчальні та методичні видання","copy_count",27864.1
2012,"purpose","Навчальні та методичні видання","title_count",8611
2012,"purpose","Науково-популярні видання для дорослих","copy_count",2191.1
2012,"purpose","Науково-популярні видання для дорослих","title_count",1504
2012,"purpose","Наукові видання","copy_count",1814.9
2012,"purpose","Наукові видання","title_count",5303
2012,"purpose","Нормативні та виробничо-практичні видання","copy_count",1425.6
2012,"purpose","Нормативні та виробничо-практичні видання","title_count",665
2012,"purpose","Офіційні видання","copy_count",499.2
2012,"purpose","Офіційні видання","title_count",883
2012,"purpose","Рекламні видання","copy_count",1.4
